funcJ2
17.0836	121	312390	126	1	201	0.813165	(1.01793,0.0537947)
17.0875	72	8010	83	0	123	0.805604	(1.01866,0.0559895)
17.1283	63	7470	68	0	113	0.731285	(1.02588,0.0776367)
funcJ7
-12.5926	91	62220	98	0	514	-0.971144	(0.0302318,1.96588,1.875,0.897719)
-12.5503	46	37500	54	0	292	-0.23799	(0.535935,1.83745,1.875,0.865614)
-12.6119	36	29460	47	0	227	-0.463718	(0.456684,1.89217,1.875,0.879293)
-12.5861	49	36900	60	0	306	-0.962431	(0.0558551,1.96244,1.875,0.896859)
-12.6017	56	37980	57	0	289	-0.597209	(0.391027,1.90991,1.875,0.883727)
-12.5479	99	72600	107	0	542	-0.33533	(0.497603,1.85194,1.875,0.869235)
-12.5451	59	36840	60	0	305	-0.800826	(0.24491,1.92413,1.875,0.887283)
-12.5532	17	15270	23	0	119	-0.723452	(0.304401,1.91452,1.875,0.884879)
-12.5754	13	8250	13	0	70	-0.656153	(0.35223,1.91093,1.875,0.883982)
-12.5861	13	8820	13	0	68	-0.944891	(0.100839,1.95968,1.875,0.896171)
-12.5457	39	30180	47	0	247	0.184375	(0.675443,1.76996,1.875,0.848739)
-12.6209	44	29130	47	0	249	-0.692092	(0.344326,1.93087,1.875,0.888968)
-12.6604	20	16410	25	0	126	-0.906816	(0.200229,1.9771,1.875,0.900525)
-12.6134	11	312270	21	1	114	-0.854712	(0.227511,1.95409,1.875,0.894772)
-12.5816	22	20370	29	0	154	-0.232195	(0.54377,1.84635,1.875,0.867838)
-12.6382	15	9630	15	0	76	-0.748674	(0.315011,1.94521,1.875,0.892553)
-12.5615	75	50730	76	0	381	-0.543863	(0.408003,1.88894,1.875,0.878484)
-12.6027	20	14730	22	0	116	-0.767939	(0.290694,1.93706,1.875,0.890514)
-12.5653	20	18150	27	0	141	-0.910853	(0.140559,1.94779,1.875,0.893198)
-12.5807	89	59850	90	0	463	-0.533074	(0.417799,1.89325,1.875,0.879562)
-12.5814	23	319050	32	1	165	-0.746939	(0.297936,1.92708,1.875,0.888019)
-12.58	31	20550	34	0	174	-0.780697	(0.273716,1.93193,1.875,0.889233)
-12.5621	30	20370	35	0	180	-0.808145	(0.245729,1.93063,1.875,0.888907)
-12.6279	33	26880	41	0	208	-0.712005	(0.334572,1.9362,1.875,0.890301)
-12.5837	20	13470	20	0	107	-0.718139	(0.317472,1.92327,1.875,0.887068)
-12.5772	83	52680	83	0	415	-0.305297	(0.515197,1.85642,1.875,0.870355)
-12.6102	20	16140	25	0	132	-0.978907	(0.0352604,1.97261,1.875,0.899404)
-12.6289	26	18960	31	0	165	-0.764664	(0.301619,1.94479,1.875,0.892447)
-12.5937	51	34890	51	0	255	-0.53368	(0.420566,1.89745,1.875,0.880611)
-12.673	52	35580	55	0	288	-0.966797	(0.135905,1.99049,1.875,0.903872)
-12.5581	77	53280	81	0	423	-0.76961	(0.274002,1.92331,1.875,0.887078)
-12.571	22	18540	28	0	152	-0.261074	(0.53103,1.84755,1.875,0.868137)
-12.603	105	75570	118	0	604	-0.394534	(0.484381,1.87853,1.875,0.875882)
-12.6383	13	8190	13	0	69	-0.775714	(0.297304,1.94949,1.875,0.893623)
-12.5616	59	42000	66	0	337	-0.407755	(0.470309,1.86761,1.875,0.873152)
-12.5875	40	27420	42	0	221	-0.635647	(0.366978,1.91149,1.875,0.884124)
-12.6064	51	37140	56	0	291	-0.953556	(0.103363,1.96744,1.875,0.89811)
-12.6079	27	19770	31	0	163	-0.4835	(0.447021,1.89403,1.875,0.879756)
-12.5818	14	7590	14	0	67	-0.950036	(0.0852214,1.95915,1.875,0.896037)
-12.5488	32	21960	33	0	169	-0.70533	(0.314764,1.91029,1.875,0.883821)
-12.6205	18	15630	20	0	107	-0.625254	(0.381227,1.92024,1.875,0.886309)
-12.6641	28	20640	29	0	148	-1.00655	(0.027719,1.99397,1.875,0.904742)
-12.6134	12	7830	12	0	59	-0.85707	(0.225426,1.95446,1.875,0.894866)
